Name,Rating,Price Rs,RAM Gb,ROM Gb,Expandable GB,Size Cm,Size Inch,R1 Cam MP,R2 Cam MP,R3 Cam MP,R4 Cam MP,Battery Mah,Processor,Image
Infinix Smart,4.3,7199,2,32,256,16.56,6.52,8,8,0,0,5000,MediaTek Helio A20 Processor,https://rukminim1.flixcart.com/image/312/312/krtjgcw0/mobile/s/8/9/smart-5a-x657c-infinix-original-imag5gnzeygmt9fh.jpeg?q=70
OnePlus 10R,4.3,32349,8,128,256,17.02,6.7,50,0,0,0,5000,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/l/q/v/-original-imageyq5akea25we.jpeg?q=70
SAMSUNG Galaxy,3.9,18999,6,128,1,16.76,6.6,50,13,0,0,5000,SEC S5E8535 (Exynos 1330) Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/v/l/g/-original-imagmefctrqmqjrp.jpeg?q=70
Tecno Camon,4.2,13998,6,128,512,17.27,6.8,64,16,0,0,5000,MediaTek Helio G85 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/v/w/t/camon-19-ci6-tecno-original-imagh4qszhnqsqn2.jpeg?q=70
Nokia 105DS,4,1535,32,32,256,4.5,1.77,0,0,0,0,800,SC6531E Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/r/d/9/105ds-plus-ta-1456-ds-nokia-original-imaghg75yhe97k4v.jpeg?q=70
REDMI Note,4.2,11990,4,64,256,16.33,6.43,50,0,0,0,5000,12 Months Warranty,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/z/u/k/-original-imagbh8dmpjfzrjw.jpeg?q=70
OPPO F19,4.3,14990,6,128,256,16.33,6.43,48,16,0,0,5000,Qualcomm Snapdragon 662 Processor,https://rukminim1.flixcart.com/image/312/312/kn4xhu80/mobile/r/5/5/f19-cph2219-oppo-original-imagfvj5usebqhh4.jpeg?q=70
SAMSUNG Galaxy,4,20999,8,128,1,16.76,6.6,50,13,0,0,5000,SEC S5E8535 (Exynos 1330) Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/p/w/b/-original-imagmefcaj26vdhg.jpeg?q=70
Nokia 110,4,1705,4,32,256,4.5,1.77,1,0,0,0,800,1 Year,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/v/v/a/110-ds-ta-1434-ds-nokia-original-imaggzyv7xxjgqgz.jpeg?q=70
itel power,4.1,1335,4,4,32,4.57,1.8,0.3,0,0,0,2500,SC6531E Processor,https://rukminim1.flixcart.com/image/312/312/kingqkw0/mobile/g/t/u/itel-power-100-new-it5607-original-imafye3nmvpqzkcf.jpeg?q=70
Tecno Camon,4.2,13988,6,128,512,17.27,6.8,64,16,0,0,5000,MediaTek Helio G85 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/s/n/4/camon-19-ci6-tecno-original-imagh4qwqgzwscxc.jpeg?q=70
POCO M4,4.3,14999,4,64,1,16.76,6.6,50,16,0,0,5000,Mediatek Dimensity 810 Processor,https://rukminim1.flixcart.com/image/312/312/l0igvww0/mobile/j/d/g/-original-imagcafg6hbeeqwf.jpeg?q=70
Nokia 110,3.9,3299,4,48,256,4.57,1.8,0.8,0,0,0,1020,Brand Warranty of 1 Year Available for Mobile,https://rukminim1.flixcart.com/image/312/312/ktketu80/mobile/7/e/2/110-4g-ta-1373-ds-nokia-original-imag6vwzcfkhcyht.jpeg?q=70
LAVA YUVA,4.2,9479,4,64,256,16.51,6.5,13,0,0,0,5000,1 Year Handset Domestic Warranty and 6 Months Warranty on Accessories,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/n/w/i/yuva-2-pro-yuva-2-pro-lava-original-imagn6muj3jqgnyg.jpeg?q=70
LAVA Z21,3.4,5999,2,32,256,12.7,5,5,2,0,0,3100,Octa Core Processor Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/t/1/i/-original-imaghtuqbgzsbhu6.jpeg?q=70
Infinix Note,4.2,13999,8,128,512,17.02,6.7,50,16,0,0,5000,Mediatek Helio G96 Processor,https://rukminim1.flixcart.com/image/312/312/l3929ow0/mobile/w/g/u/-original-imageezmwaupfdtf.jpeg?q=70
SAMSUNG Galaxy,4.2,13974,6,128,256,16.76,6.6,50,0,0,0,6000,12 Months Warranty,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/a/0/o/-original-imagghc2rfwf6q9j.jpeg?q=70
OnePlus 11R,4.6,39990,8,128,256,17.02,6.7,50,0,0,0,5000,Domestic warranty of 12 months on phone & 6 months on accessories,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/6/x/a/11r-5g-5011102525-oneplus-original-imagn3afeqfr6acy.jpeg?q=70
MarQ by,4,1599,32,32,32,6.1,2.4,0.3,0,0,0,3000,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,https://rukminim1.flixcart.com/image/312/312/kz5vwy80/mobile/u/i/0/-original-imagb8zzpkhhqz2r.jpeg?q=70
APPLE iPhone,4.6,70999,4,128,256,15.49,6.1,12,12,0,0,4325,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/r/k/o/-original-imaghx9qtwbnhwvy.jpeg?q=70
Snexian GURU,3.3,699,32,32,256,4.57,1.8,1.3,0,0,0,850,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/u/a/f/guru-310-guru-310-snexian-original-imaghnhhbvbtgbjm.jpeg?q=70
SAMSUNG Galaxy,4.3,21999,6,128,1,16.76,6.6,50,8,0,0,5000,Qualcomm Snapdragon 695 (SM6375) Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/e/d/r/-original-imagmym54wrhzgpn.jpeg?q=70
vivo V27,4.4,42999,12,256,256,17.22,6.78,50,50,0,0,4600,Mediatek Dimensity 8200 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/a/x/s/-original-imagna3eswgyntzw.jpeg?q=70
Infinix Smart,4.3,7199,2,32,256,16.56,6.52,8,8,0,0,5000,MediaTek Helio A20 Processor,https://rukminim1.flixcart.com/image/312/312/krtjgcw0/mobile/v/k/3/smart-5a-x657c-infinix-original-imag5gnz8pz7nmkk.jpeg?q=70
KARBONN K9,3.9,1297,64,32,KB,4.57,1.8,2,0,0,0,2502,1 Year Manufacturer Warranty,https://rukminim1.flixcart.com/image/312/312/kyq62kw0/mobile/w/f/n/k9-yuva-k9-yuva-karbonn-original-imagaw29sgwkbgw8.jpeg?q=70
KARBONN K9,3.9,1294,64,32,KB,4.57,1.8,2,0,0,0,2502,1 Year Manufacturer Warranty,https://rukminim1.flixcart.com/image/312/312/ktrk13k0/mobile/f/y/c/k9-yuva-k9-yuva-karbonn-original-imag7fgz5ctgrhqh.jpeg?q=70
vivo Y01,4.2,7999,2,32,256,16.54,6.51,8,5,0,0,5000,Mediatek Helio P35 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/z/9/x/-original-imagjdmzwqbzvjkb.jpeg?q=70
Energizer M1,3.7,749,32,32,256,4.5,1.77,0.08,0,0,0,600,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase,https://rukminim1.flixcart.com/image/312/312/kjswia80/mobile/w/g/z/energizer-m1-upenm1bin1-original-imafzageeghzn3yd.jpeg?q=70
Infinix Smart,4.3,7199,2,32,256,16.56,6.52,8,8,0,0,5000,MediaTek Helio A20 Processor,https://rukminim1.flixcart.com/image/312/312/krtjgcw0/mobile/g/g/m/smart-5a-x657c-infinix-original-imag5gnzyyzq668p.jpeg?q=70
vivo Y100,4.4,24999,8,128,256,16.21,6.38,64,16,0,0,4500,Mediatek Dimensity 900 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/y/a/d/-original-imagmvgczczy8s9e.jpeg?q=70
Nokia 225,3.7,3999,64,128,32,6.1,2.4,0.3,0,0,0,1150,Unisoc Processor,https://rukminim1.flixcart.com/image/312/312/kgfg2vk0/mobile/q/7/r/nokia-225-4g-12qeng21a01-original-imafwz62cmh3xsm6.jpeg?q=70
Nokia 5310ds,4.1,3549,8,16,32,6.1,2.4,0.3,0,0,0,1200,MT6260A Processor,https://rukminim1.flixcart.com/image/312/312/ked56kw0/mobile/j/y/9/nokia-5310-12pisx21a01-original-imafv2dvfhnnhzy3.jpeg?q=70
SAMSUNG Galaxy,4.1,16499,4,64,1,16.76,6.6,50,13,0,0,5000,SEC S5E8535 (Exynos 1330) Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/v/l/g/-original-imagmefctrqmqjrp.jpeg?q=70
Good One,3.8,999,32,32,32,4.57,1.8,2,0,0,0,2500,12 Months Warranty,https://rukminim1.flixcart.com/image/312/312/kxw5tow0/mobile/s/a/c/g5605-g5605-good-one-original-imaga8rpj3agwejk.jpeg?q=70
IQOO Neo,4.4,29499,8,128,256,16.81,6.62,64,16,0,0,4700,1 Year,https://rukminim1.flixcart.com/image/312/312/l5h2xe80/mobile/5/c/q/neo-6-5g-i2202-iqoo-original-imagg59gzac7ypwh.jpeg?q=70
IQOO Neo,4.4,29483,8,128,256,16.81,6.62,64,16,0,0,4700,1 Year,https://rukminim1.flixcart.com/image/312/312/l5h2xe80/mobile/l/z/s/neo-6-5g-i2202-iqoo-original-imagg59j6pwjzgnf.jpeg?q=70
Kechaoda K33,4,1180,32,32,256,3.56,1.4,0.3,0,0,0,800,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/k5txifk0/mobile/n/g/a/kechaoda-k33-k33-original-imafzf3pphhpaqft.jpeg?q=70
KARBONN K9,3.9,1299,64,32,KB,4.57,1.8,2,0,0,0,2502,1 Year Manufacturer Warranty,https://rukminim1.flixcart.com/image/312/312/ktszgy80/mobile/e/0/m/k9-yuva-k9-yuva-karbonn-original-imag72ughnmqdzma.jpeg?q=70
MarQ by,4,1599,32,32,32,6.1,2.4,0.3,0,0,0,3000,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,https://rukminim1.flixcart.com/image/312/312/kz5vwy80/mobile/u/r/0/-original-imagb8zzqkczgrux.jpeg?q=70
MarQ by,4,1599,32,32,32,6.1,2.4,0.3,0,0,0,3000,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,https://rukminim1.flixcart.com/image/312/312/kz5vwy80/mobile/u/i/0/-original-imagb8zzpkhhqz2r.jpeg?q=70
Motorola a50,4.1,1629,4,4,32,4.57,1.8,1750,0,0,0,2,,https://rukminim1.flixcart.com/image/312/312/kw9krrk0/mobile/j/3/w/-original-imag8zgfh9ykggsp.jpeg?q=70
Motorola a50,4.1,1605,4,4,32,4.57,1.8,1750,0,0,0,2,,https://rukminim1.flixcart.com/image/312/312/kw9krrk0/mobile/b/a/v/-original-imag8zgfjjyqdtn2.jpeg?q=70
SAMSUNG Galaxy,4.1,16499,4,64,1,16.76,6.6,50,13,0,0,5000,SEC S5E8535 (Exynos 1330) Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/p/w/b/-original-imagmefcaj26vdhg.jpeg?q=70
KARBONN K9,3.9,1270,64,32,KB,4.57,1.8,2,0,0,0,2502,1 Year Manufacturer Warranty,https://rukminim1.flixcart.com/image/312/312/ktszgy80/mobile/1/x/w/k9-yuva-k9-yuva-karbonn-original-imag72uf3tchyzz6.jpeg?q=70
POCO X4,4.2,21999,8,128,1,16.94,6.67,64,16,0,0,5000,Qualcomm Snapdragon 695 5G Processor,https://rukminim1.flixcart.com/image/312/312/l19m93k0/mobile/q/f/w/-original-imagcv2dgezfbfet.jpeg?q=70
vivo Z1x,4.5,15990,4,128,256,16.22,6.386,48,0,0,0,4500,Brand Warranty of 1 Year Available for Mobile and 6 Months for In-box Accessories,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/r/f/c/z1x-vivo-1917-vivo-original-imagmvc8hmrk72sx.jpeg?q=70
Nokia 2660,4.2,4699,0.046875,0.125,256,7.11,2.8,0.3,0,0,0,1450,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including battery from the date of purchase,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/8/z/f/-original-imaghgxkzuxks97g.jpeg?q=70
SAMSUNG Galaxy,4.4,40999,8,256,1,16.26,6.4,50,32,0,0,5000,"Exynos 1380, Octa Core Processor",https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/t/h/6/-original-imagnrhk2jpnnajr.jpeg?q=70
SAMSUNG Galaxy,4.4,40999,8,256,1,16.26,6.4,50,32,0,0,5000,"Exynos 1380, Octa Core Processor",https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/o/w/q/-original-imagnrhkjwg8ngzh.jpeg?q=70
REDMI Note,4.2,16999,8,128,256,16.33,6.43,50,0,0,0,5000,12 Months Warranty,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/y/i/b/-original-imaghtc8zpgsrzg6.jpeg?q=70
VIVO Y565G,4.3,19979,8,128,1,16.71,6.58,50,16,0,0,5000,MTK Dimensity 700 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/y/s/d/y565g-v2225-vivo-original-imagnf97js5mtdt4.jpeg?q=70
IQOO Z6,4.3,16990,6,128,256,16.36,6.44,50,0,0,0,5000,1 Year,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/w/z/e/-original-imagg5y8setuqya3.jpeg?q=70
APPLE iPhone,4.6,71999,4,128,256,15.49,6.1,12,12,0,0,4325,1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/3/5/l/-original-imaghx9qmgqsk9s4.jpeg?q=70
vivo V27,4.4,42999,12,256,256,17.22,6.78,50,50,0,0,4600,Mediatek Dimensity 8200 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/b/f/m/-original-imagna3ezkdusyrz.jpeg?q=70
vivo V27,4.4,39999,8,256,256,17.22,6.78,50,50,0,0,4600,Mediatek Dimensity 8200 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/a/x/s/-original-imagna3eswgyntzw.jpeg?q=70
vivo V27,4.4,39999,8,256,256,17.22,6.78,50,50,0,0,4600,Mediatek Dimensity 8200 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/b/f/m/-original-imagna3ezkdusyrz.jpeg?q=70
POCO X4,4.2,21999,8,128,1,16.94,6.67,64,16,0,0,5000,Qualcomm Snapdragon 695 5G Processor,https://rukminim1.flixcart.com/image/312/312/l19m93k0/mobile/w/0/6/-original-imagcv2dcyjzcmvd.jpeg?q=70
vivo V27,4.4,37999,8,128,256,17.22,6.78,50,50,0,0,4600,Mediatek Dimensity 8200 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/b/f/m/-original-imagna3ezkdusyrz.jpeg?q=70
MOTOROLA e22s,3.8,8825,4,64,1,16.51,6.5,16,8,0,0,5000,Mediatek Helio G37 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/k/j/h/-original-imagj4khgy2wvnk8.jpeg?q=70
KARBONN K110i,3.6,970,0,64,8,4.57,1.8,1000,0,0,0,1,,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/g/i/k/k110i-na-karbonn-original-imagk8puupcn8rh4.jpeg?q=70
SAMSUNG Galaxy,4,20999,8,128,1,16.76,6.6,50,13,0,0,5000,SEC S5E8535 (Exynos 1330) Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/6/c/5/-original-imagmefcgvntdtha.jpeg?q=70
Kechaoda A27,4,1065,32,32,16,1.68,0.66,800,0,0,0,1,,https://rukminim1.flixcart.com/image/312/312/jskofww0/mobile/d/u/m/kechaoda-a27-a27-original-imafe4c4rsgeu4h6.jpeg?q=70
Micromax S115,3.8,996,32,32,256,4.5,1.77,1000,0,0,0,1,,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/d/1/f/s115-s115-micromax-original-imagkfzqnuemfy3n.jpeg?q=70
SAMSUNG Galaxy,4.1,8190,3,32,256,16.51,6.5,48,5,0,0,5000,Unisoc UMS9230 Processor,https://rukminim1.flixcart.com/image/312/312/l0sgyvk0/mobile/s/y/1/-original-imagchh82ezdsfca.jpeg?q=70
LAVA Z66,4,8499,3,32,128,15.44,6.08,13,13,0,0,3950,Octa Core Processor,https://rukminim1.flixcart.com/image/312/312/kdhphu80/mobile/c/m/n/lava-z66-111lsmflz66mbl-original-imafudvwwgfwe47v.jpeg?q=70
REDMI Note,4.3,14999,6,128,512,16.59,6.53,48,13,0,0,5020,MediaTek Helio G85 Processor,https://rukminim1.flixcart.com/image/312/312/kiew3gw0/mobile/u/n/j/redmi-note-9-m2003j15si-mi-original-imafy7hyvgz42rsy.jpeg?q=70
Eunity Hunt,3.5,655,16,16,16,4.5,1.77,0.3,0,0,0,1000,7 Day Replacement,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/s/a/f/hunt-hunt-eunity-original-imagmyqmzggpepcz.jpeg?q=70
POCO X4,4.2,19999,6,128,1,16.94,6.67,64,16,0,0,5000,Qualcomm Snapdragon 695 5G Processor,https://rukminim1.flixcart.com/image/312/312/l19m93k0/mobile/v/c/i/-original-imagcv2dpkd75r6z.jpeg?q=70
IQOO Z6,4.3,16100,6,128,256,16.36,6.44,50,16,0,0,5000,1 Year,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/w/z/e/-original-imagg5y8setuqya3.jpeg?q=70
LAVA A5,4.1,1549,32,24,32,6.1,2.4,0.3,0,0,0,1000,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,https://rukminim1.flixcart.com/image/312/312/kabe9ow0/mobile/q/k/6/lava-a5-lf5000-a5-original-imafrxyqeaytgcaf.jpeg?q=70
REDMI Note,4.3,26999,8,128,256,16.94,6.67,50,16,0,0,5000,Mediatek Dimensity 1080 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/m/j/o/-original-imaghkvue4yjecju.jpeg?q=70
Snexian Rock,4,1499,32,32,256,4.32,1.7,0.3,0,0,0,800,1 Year Brand Warranty,https://rukminim1.flixcart.com/image/312/312/jzrb53k0pkrrdj/mobile/4/t/n/snexian-rock-rock-original-imafhyggx37yy4kf.jpeg?q=70
Kechaoda A8,3.9,1490,32,64,32,8.89,3.5,0.3,0,0,0,2500,1 Year Manufacturer Warranty,https://rukminim1.flixcart.com/image/312/312/l0h1g280/mobile/b/g/4/a8-a8-kechaoda-original-imagc9yxqdgvqcdr.jpeg?q=70
LAVA A5,4.1,1390,32,24,32,6.1,2.4,0.3,0,0,0,1000,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,https://rukminim1.flixcart.com/image/312/312/k3xcdjk0pkrrdj/mobile/x/h/z/lava-a5-lf5000-a5-original-imafmjkaz5fmrbrm.jpeg?q=70
LAVA A9,4.1,1649,24,32,32,7.11,2.8,1.3,0,0,0,1700,1 Year Manufacturer Replacement Guarantee for Phone and 6 Months Replacement for Accessories in the Box,https://rukminim1.flixcart.com/image/312/312/kbpeoi80/mobile/t/f/z/lava-a9-lava-a9-original-imafszsqknrukzps.jpeg?q=70
KARBONN K9,3.9,1269,64,32,KB,4.57,1.8,2,0,0,0,2502,1 Year Manufacturer Warranty,https://rukminim1.flixcart.com/image/312/312/ktszgy80/mobile/t/x/k/k9-yuva-k9-yuva-karbonn-original-imag72uestfg9gmn.jpeg?q=70
MOTOROLA g22,3.8,10999,4,64,1,16.51,6.5,50,16,0,0,5000,Mediatek Helio G37 Processor,https://rukminim1.flixcart.com/image/312/312/l1qrjbk0/mobile/o/k/c/-original-imagd8pybgzxdk6h.jpeg?q=70
MarQ by,4,1599,32,32,32,6.1,2.4,0.3,0,0,0,3000,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,https://rukminim1.flixcart.com/image/312/312/kz5vwy80/mobile/p/j/g/-original-imagb8zzvf9dqzuc.jpeg?q=70
Cellecor R3+,4,1049,32,32,256,4.5,1.77,0.8,0,0,0,1000,1 Year Manufacturer Warranty,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/s/m/x/r3-r3-cellecor-original-imagmzxkhxmh8zhg.jpeg?q=70
Nokia C01,3.8,5099,2,16,256,13.84,5.45,5,2,0,0,3000,Unisoc SC9863A Processor,https://rukminim1.flixcart.com/image/312/312/ktizdzk0/mobile/p/e/h/c01-plus-ta-1396-ds-nokia-original-imag6updekaksnrp.jpeg?q=70
REDMI 11,4.2,14999,6,128,256,16.71,6.58,5,0,0,0,5000,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/e/l/b/-original-imagn9kghqzyzzr2.jpeg?q=70
IQOO Z6,4.2,13968,4,64,256,16.97,6.68,50,0,0,0,5000,1 Year,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/3/t/n/z6-lite-5g-i2208-iqoo-original-imagg7zza8ysnwbc.jpeg?q=70
Micromax X809,3.8,1299,32,32,256,7.11,2.8,1,0,0,0,1000,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/kvsfhjk0/mobile/v/s/o/x809-x809-micromax-original-imag8hzdhsmvfc5a.jpeg?q=70
GFive U707,3.6,749,32,64,16,4.57,1.8,0.3,0,0,0,950,1 Year Manufacturer warranty.,https://rukminim1.flixcart.com/image/312/312/jyq5oy80/mobile/f/z/k/gfive-u707-u707-original-imafgrt5hfd6mbnt.jpeg?q=70
REDMI Note,4.2,17445,8,128,256,16.33,6.43,108,0,0,0,5000,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/m/c/d/-original-imagbwx4pxvedhdp.jpeg?q=70
SAMSUNG Galaxy,4.3,21999,6,128,1,16.76,6.6,50,8,0,0,5000,Qualcomm Snapdragon 695 (SM6375) Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/e/d/r/-original-imagmym54wrhzgpn.jpeg?q=70
Redmi 9A,4.1,7195,2,32,256,16.59,6.53,13,0,0,0,5000,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/j/l/n/-original-imag7chjvhxdhhyh.jpeg?q=70
REDMI Note,4.2,15278,6,64,256,16.33,6.43,108,0,0,0,5000,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/m/e/8/-original-imagbwx4mqamdbzj.jpeg?q=70
Nokia 105,4,1391,4,4,256,4.5,1.77,1000,0,0,0,1,,https://rukminim1.flixcart.com/image/312/312/l3hmwsw0/mobile/6/f/e/105-ss-plus-ta-1447ss-nokia-original-imagehjkht6j3jrw.jpeg?q=70
Kechaoda K33,4,1149,32,32,256,3.56,1.4,0.3,0,0,0,800,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/kd7pevk0/mobile/m/u/e/kechaoda-k33-k33-original-imafu657zzzrrkfy.jpeg?q=70
REDMI Note,4.2,12170,4,64,256,16.33,6.43,50,0,0,0,5000,1 Year Warranty,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/o/n/p/-original-imagbgaezsnhsmnf.jpeg?q=70
Micromax IN,4.1,11499,4,64,256,16.94,6.67,48,16,0,0,5000,MediaTek Helio G85 (MT6769V/CZ) Processor,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/mobile/v/t/1/in-note-1-e7746-micromax-original-imag7cdgz6tqychm.jpeg?q=70
Kechaoda K28,4.1,1399,32,64,16,6.1,2.4,0.3,0,0,0,1700,1 Year Manufacturer Warranty,https://rukminim1.flixcart.com/image/312/312/k37mg7k0/mobile/d/y/x/kechaoda-k28-k28-original-imafme4g5dqypjcw.jpeg?q=70
Micromax S114,3.9,1090,32,64,256,4.5,1.77,0.08,0,0,0,1000,1 Year Manufacturer Warranty,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/t/a/w/s114-s114-micromax-original-imagkhz6hgqqhxgz.jpeg?q=70
MOTOROLA g82,4.2,19999,6,128,1,16.76,6.6,50,16,0,0,5000,Qualcomm Snapdragon 695 5G Processor,https://rukminim1.flixcart.com/image/312/312/l432ikw0/mobile/5/b/u/-original-imagffsdjdyecs2e.jpeg?q=70
POCO C3,4.3,7999,3,32,512,16.59,6.53,13,5,0,0,5000,Mediatek Helio G35 Processor,https://rukminim1.flixcart.com/image/312/312/kfvfwy80/mobile/x/p/b/poco-c3-mzb07rhin-original-imafw8zkfygmfgfr.jpeg?q=70
MOTOROLA G60,4.2,14999,6,128,256,17.22,6.78,108,32,0,0,6000,Qualcomm Snapdragon 732G Processor,https://rukminim1.flixcart.com/image/312/312/knoxnrk0/mobile/g/1/j/g60-panb0000in-panb0016in-panb0012in-panb0014in-motorola-original-imag2aq9v8hzetbn.jpeg?q=70
Tecno Camon,4.2,13999,6,128,512,17.27,6.8,64,16,0,0,5000,MediaTek Helio G85 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/m/o/z/camon-19-ci6-tecno-original-imagh4qugmffdznc.jpeg?q=70
Tecno Camon,4.2,13985,6,128,512,17.27,6.8,64,16,0,0,5000,MediaTek Helio G85 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/s/n/4/camon-19-ci6-tecno-original-imagh4qwqgzwscxc.jpeg?q=70
Nokia 110,4,1699,4,4,32,4.5,1.77,1,0,0,0,800,Brand Warranty of 1 Year Available for Mobile,https://rukminim1.flixcart.com/image/312/312/k6fd47k0pkrrdj/mobile/j/a/h/nokia-110-ta-1192-ds-original-imafzgu8c4frhuza.jpeg?q=70
vivo Y22,4.3,14332,6,128,1,16.64,6.55,50,8,0,0,5000,Mediatek Helio G70 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/z/n/c/-original-imaggfxnn2cd7h4z.jpeg?q=70
MOTOROLA g82,4.2,19999,6,128,1,16.76,6.6,50,16,0,0,5000,Qualcomm Snapdragon 695 5G Processor,https://rukminim1.flixcart.com/image/312/312/l432ikw0/mobile/5/b/u/-original-imagffsdjdyecs2e.jpeg?q=70
KARBONN KX,3.8,1496,32,32,32,6.1,2.4,0.3,0,0,0,2700,1 Year Manufacturer Warranty on Handset & 6 Months Warranty on Box Accessories,https://rukminim1.flixcart.com/image/312/312/kz065jk0/mobile/s/r/1/kx-29-kx-29-karbonn-original-imagb3sqbg7mgtpe.jpeg?q=70
Nokia C01,3.8,6299,2,32,128,13.84,5.45,5,2,0,0,3000,Unisoc SC9863A Processor,https://rukminim1.flixcart.com/image/312/312/l0sgyvk0/mobile/s/u/q/-original-imagchvgyehnhtjj.jpeg?q=70
GFive C2,3.4,1089,32,32,16,4.57,1.8,0.3,0,0,0,800,1 Year Manufacturer warranty.,https://rukminim1.flixcart.com/image/312/312/kzrbiq80/mobile/d/i/t/c2-c2-gfive-original-imagbpc65ct46hfv.jpeg?q=70
vivo Y22,4.3,14332,6,128,1,16.64,6.55,50,8,0,0,5000,Mediatek Helio G70 Processor,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/z/n/c/-original-imaggfxnn2cd7h4z.jpeg?q=70
MOTOROLA G60,4.2,14999,6,128,256,17.22,6.78,108,32,0,0,6000,Qualcomm Snapdragon 732G Processor,https://rukminim1.flixcart.com/image/312/312/knoxnrk0/mobile/g/1/j/g60-panb0000in-panb0016in-panb0012in-panb0014in-motorola-original-imag2aq9v8hzetbn.jpeg?q=70
OnePlus 11R,4.6,39835,8,128,256,17.02,6.7,50,0,0,0,5000,Domestic warranty of 12 months on phone & 6 months on accessories,https://rukminim1.flixcart.com/image/312/312/xif0q/mobile/6/x/a/11r-5g-5011102525-oneplus-original-imagn3afeqfr6acy.jpeg?q=70
